Time,Event context,Component,Event name,Description,Origin,IP address
"26/10/18, 16:18",File: Примерна задача за изпит,File,Course module viewed,The user with id '7269' viewed the 'resource' activity with course module id '905'.,web,78.90.22.215
"26/10/18, 16:18",Course: Програмни езици,System,Course viewed,The user with id '7269' viewed the course with id '49'.,web,78.90.22.215
"26/10/18, 16:12",File: Списък курсови задачи,File,Course module viewed,The user with id '7269' viewed the 'resource' activity with course module id '1084'.,web,78.90.22.215
"26/10/18, 16:11",Course: Програмни езици,System,Course viewed,The user with id '7269' viewed the course with id '49'.,web,78.90.22.215
"25/10/18, 15:35",Course: Програмни езици,System,Role assigned,The user with id '109' assigned the role with id '5' to the user with id '6507'.,web,81.161.243.20
"25/10/18, 15:35",Course: Програмни езици,System,User enrolled in course,The user with id '109' enrolled the user with id '6507' using the enrolment method 'cohort' in the course with id '49'.,web,81.161.243.20
"25/10/18, 15:34",Course: Програмни езици,System,User unenrolled from course,The user with id '109' unenrolled the user with id '6327' using the enrolment method 'cohort' from the course with id '49'.,web,81.161.243.20
"25/10/18, 15:34",Course: Програмни езици,System,Role unassigned,The user with id '109' unassigned the role with id '5' from the user with id '6327'.,web,81.161.243.20
"25/10/18, 15:32",Course: Програмни езици,System,Role assigned,The user with id '109' assigned the role with id '5' to the user with id '6327'.,web,81.161.243.20
"25/10/18, 15:32",Course: Програмни езици,System,User enrolled in course,The user with id '109' enrolled the user with id '6327' using the enrolment method 'cohort' in the course with id '49'.,web,81.161.243.20
"25/10/18, 12:08",File: Списък на студентите за получаване на проекти за освобождаване от изпит по ПЕ (2018-2019),File,Course module viewed,The user with id '7056' viewed the 'resource' activity with course module id '5104'.,web,149.62.200.31
"25/10/18, 12:08",Course: Програмни езици,System,Course viewed,The user with id '7056' viewed the course with id '49'.,web,149.62.200.31
"25/10/18, 01:09",File: Примерна задача за изпит,File,Course module viewed,The user with id '6720' viewed the 'resource' activity with course module id '905'.,web,78.90.105.186
"25/10/18, 01:09",Course: Програмни езици,System,Course viewed,The user with id '6720' viewed the course with id '49'.,web,78.90.105.186
"24/10/18, 23:44",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 23:43",File: Конспект 2017-2018,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '4808'.,web,46.238.31.38
"24/10/18, 23:43",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 23:41",File: Примерна задача за изпит,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '905'.,web,46.238.31.38
"24/10/18, 23:39",File: Упражнение 5,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '735'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 6,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1587'.,web,46.238.31.38
"24/10/18, 23:38",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 6,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1587'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 5,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1579'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 4,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1578'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция  3,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '710'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 2,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '709'.,web,46.238.31.38
"24/10/18, 23:38",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 2,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '709'.,web,46.238.31.38
"24/10/18, 23:38",File: Лекция 1,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '708'.,web,46.238.31.38
"24/10/18, 23:38",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 23:29",File: Списък курсови задачи,File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '1084'.,web,46.238.31.38
"24/10/18, 23:29",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 23:28",File: Списък на студентите за получаване на проекти за освобождаване от изпит по ПЕ (2018-2019),File,Course module viewed,The user with id '7220' viewed the 'resource' activity with course module id '5104'.,web,46.238.31.38
"24/10/18, 23:27",Course: Програмни езици,System,Course viewed,The user with id '7220' viewed the course with id '49'.,web,46.238.31.38
"24/10/18, 21:18",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:18",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:13",File: Упражнение 7,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '737'.,web,78.90.105.141
"24/10/18, 21:13",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:13",File: Упражнение 8,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '1594'.,web,78.90.105.141
"24/10/18, 21:13",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:13",File: Упражнение 6,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '736'.,web,78.90.105.141
"24/10/18, 21:12",File: Упражнение 5,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '735'.,web,78.90.105.141
"24/10/18, 21:12",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:12",File: Упражнение 4,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '734'.,web,78.90.105.141
"24/10/18, 21:12",File: Упражнение 3,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '733'.,web,78.90.105.141
"24/10/18, 21:12",File: Упражнение 2,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '732'.,web,78.90.105.141
"24/10/18, 21:12",File: Упражнение 2,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '732'.,web,78.90.105.141
"24/10/18, 21:12",File: Упражнение 1,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '731'.,web,78.90.105.141
"24/10/18, 21:11",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:11",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:11",File: Упражнение 1,File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '731'.,web,78.90.105.141
"24/10/18, 21:10",Course: Програмни езици,System,Course viewed,The user with id '7282' viewed the course with id '49'.,web,78.90.105.141
"24/10/18, 21:09",File: Списък на студентите за получаване на проекти за освобождаване от изпит по ПЕ (2018-2019),File,Course module viewed,The user with id '7282' viewed the 'resource' activity with course module id '5104'.,web,78.90.105.141
